Portfolio,Geography,Category,Brand,Segment,Year_1_Sales,Year_1_Margin
CC/Fragrances,South America,Hair,Brand E,Lotion,6521.393127566173,603.6945563042715
CC/Fragrances,South America,Hair,Brand E,Body Wash,11277.885493807662,2583.321512692069
CC/Fragrances,South America,Body,Brand A,Conditioner,1412.4159894797176,122.22694341109082
CC/Fragrances,South America,Body,Brand A,Soap,3445.69878181202,199.74082474075772
CC/Fragrances,South America,Body,Brand B,Perfume,6284.333356083884,614.5134863321355
CC/Fragrances,South America,Body,Brand B,Soap,2031.1726343693365,353.8355062513444
CC/Fragrances,South America,Body,Brand C,Deodorant,5863.2198196125155,1175.9145624419473
CC/Fragrances,South America,Body,Brand C,Soap,5756.063168698999,1039.11240190326
CC/Fragrances,South America,Body,Brand D,Soap,4454.710405868114,228.49612303648163
CC/Fragrances,South America,Body,Brand D,Conditioner,2666.5483168757364,212.0140926769008
CC/Fragrances,South America,Body,Brand E,Cream,1972.8898535007474,160.64399805208666
CC/Fragrances,South America,Body,Brand E,Soap,3204.303503754847,413.66322879808934
CC/Fragrances,South America,Fragrance,Brand A,Shampoo,1601.6014930515912,372.3621971498095
CC/Fragrances,South America,Fragrance,Brand A,Conditioner,2716.7662902098036,134.4897986215275
CC/Fragrances,South America,Fragrance,Brand B,Perfume,6962.478258123226,758.9330459279361
CC/Fragrances,South America,Fragrance,Brand B,Soap,6533.115060332851,964.4230472423636
CC/Fragrances,South America,Fragrance,Brand C,Conditioner,10871.340896847862,361.1630002785836
CC/Fragrances,South America,Fragrance,Brand C,Perfume,4290.137160751039,311.89997155926983
CC/Fragrances,South America,Fragrance,Brand D,Lotion,4146.007285415324,502.73147718701637
CC/Fragrances,South America,Fragrance,Brand D,Perfume,10997.543249489227,2328.0203704835535
CC/Fragrances,South America,Fragrance,Brand E,Cream,9018.534203674582,406.892212045443
CC/Fragrances,South America,Fragrance,Brand E,Lotion,9552.909461978636,730.2236554771121
CC/Fragrances,South America,Skincare,Brand A,Body Wash,5346.431390534576,894.7243852791519
CC/Fragrances,South America,Skincare,Brand A,Soap,6217.339897134977,394.01681066235807
CC/Fragrances,South America,Skincare,Brand B,Conditioner,12113.268937437508,908.6442614166097
CC/Fragrances,South America,Skincare,Brand B,Deodorant,10972.914507929134,1551.194916193607
CC/Fragrances,South America,Skincare,Brand C,Shampoo,8038.584334846709,1487.08695304582
CC/Fragrances,South America,Skincare,Brand C,Lotion,2369.431246130212,309.74816055921315
CC/Fragrances,South America,Skincare,Brand D,Cream,10485.821236393831,2526.8268778559213
CC/Fragrances,South America,Skincare,Brand D,Body Wash,4257.026107499145,924.2842229014692
CC/Fragrances,South America,Skincare,Brand E,Conditioner,8514.811608058084,369.71164350064987
CC/Fragrances,South America,Skincare,Brand E,Lotion,3410.1733965612516,860.6320875792607
CC/Fragrances,Africa,Hair,Brand A,Perfume,12004.769852421081,660.5627865524888
CC/Fragrances,Africa,Hair,Brand A,Cream,2140.7781458815125,125.51448402418598
CC/Fragrances,Africa,Hair,Brand B,Shampoo,6838.81711281498,267.90159610328664
CC/Fragrances,Africa,Hair,Brand B,Perfume,10178.699213556483,1148.3409673107672
CC/Fragrances,Africa,Hair,Brand C,Cream,4798.150230985007,574.398722473985
CC/Fragrances,Africa,Hair,Brand C,Lotion,3398.9412710811926,708.3699242396686
CC/Fragrances,Africa,Hair,Brand D,Conditioner,5370.518695504457,284.8946645843019
CC/Fragrances,Africa,Hair,Brand D,Cream,2863.739982513924,542.2547662840188
CC/Fragrances,Africa,Hair,Brand E,Soap,4108.013074601802,348.62036773038784
CC/Fragrances,Africa,Hair,Brand E,Deodorant,10100.903988731836,418.11866780616634
CC/Fragrances,Africa,Body,Brand A,Body Wash,2508.6261809748976,317.4074203016549
CC/Fragrances,Africa,Body,Brand A,Shampoo,6718.499609232289,583.3347497097199
CC/Fragrances,Africa,Body,Brand B,Body Wash,2476.7410384740683,379.0359298711685
CC/Fragrances,Africa,Body,Brand B,Cream,4456.99027636245,957.7356216938459
CC/Fragrances,Africa,Body,Brand C,Deodorant,9016.292403362811,1000.522456015945
CC/Fragrances,Africa,Body,Brand C,Soap,8084.115797064825,1796.8494107621743
CC/Fragrances,Africa,Body,Brand D,Shampoo,10758.877672980398,501.77450401812774
CC/Fragrances,Africa,Body,Brand D,Deodorant,5190.342382334857,1046.0814413537366
CC/Fragrances,Africa,Body,Brand E,Shampoo,10379.874797779641,1251.0181716791117
CC/Fragrances,Africa,Body,Brand E,Lotion,7122.950230828532,884.8406305593784
CC/Fragrances,Africa,Fragrance,Brand A,Lotion,1993.7776238834049,58.79044162056653
CC/Fragrances,Africa,Fragrance,Brand A,Body Wash,2682.3155535164797,382.2347643175221
CC/Fragrances,Africa,Fragrance,Brand B,Lotion,4287.699460383696,595.6953907091586
CC/Fragrances,Africa,Fragrance,Brand B,Deodorant,12191.839168731985,1308.6110630748074
CC/Fragrances,Africa,Fragrance,Brand C,Shampoo,4598.913741139593,231.54838724624037
CC/Fragrances,Africa,Fragrance,Brand C,Body Wash,5672.7921618241735,698.7001245604316
CC/Fragrances,Africa,Fragrance,Brand D,Shampoo,5171.361823339777,987.5411245024467
CC/Fragrances,Africa,Fragrance,Brand D,Conditioner,8294.558628396397,573.3115819251693
CC/Fragrances,Africa,Fragrance,Brand E,Shampoo,11094.653174580386,759.270226741649
CC/Fragrances,Africa,Fragrance,Brand E,Body Wash,8637.66607894395,428.6060531628164
CC/Fragrances,Africa,Skincare,Brand A,Cream,1567.6686928313334,309.3191132024914
CC/Fragrances,Africa,Skincare,Brand A,Conditioner,9594.683257351026,1351.3633578802212
CC/Fragrances,Africa,Skincare,Brand B,Body Wash,9264.52922715659,1432.953670789943
CC/Fragrances,Africa,Skincare,Brand B,Soap,4173.191510580539,733.4726617912378
CC/Fragrances,Africa,Skincare,Brand C,Shampoo,11163.590045495856,342.5842631814255
CC/Fragrances,Africa,Skincare,Brand C,Deodorant,11086.932497769758,1335.4067411805422
CC/Fragrances,Africa,Skincare,Brand D,Cream,10967.467139312008,1337.4396407219738
CC/Fragrances,Africa,Skincare,Brand D,Body Wash,10293.41185208706,351.37146355782903
CC/Fragrances,Africa,Skincare,Brand E,Conditioner,1842.0127235915609,80.18376387519614
CC/Fragrances,Africa,Skincare,Brand E,Lotion,9729.620259187694,471.1847379821753
Hair/Body,North America,Hair,Brand A,Lotion,5596.7407809506,366.07851914093226
Hair/Body,North America,Hair,Brand A,Body Wash,4134.475791884289,690.1786923238609
Hair/Body,North America,Hair,Brand B,Cream,9937.782247886853,1005.9022731082074
Hair/Body,North America,Hair,Brand B,Lotion,4260.4738484789095,699.562248159934
Hair/Body,North America,Hair,Brand C,Shampoo,7564.343862388001,754.4786114135243
Hair/Body,North America,Hair,Brand C,Perfume,9972.4063864243,1768.3356036665627
Hair/Body,North America,Hair,Brand D,Cream,4994.955887979891,214.6155615930012
Hair/Body,North America,Hair,Brand D,Deodorant,8860.981094966875,929.15404151742
Hair/Body,North America,Hair,Brand E,Soap,9214.353650491186,915.0995761192546
Hair/Body,North America,Hair,Brand E,Conditioner,10305.30977720679,650.4331501969787
Hair/Body,North America,Body,Brand A,Body Wash,10430.31257367956,2183.1797830460273
Hair/Body,North America,Body,Brand A,Perfume,2997.642941850277,668.0212310970478
Hair/Body,North America,Body,Brand B,Perfume,2507.0116968159705,131.77335126269804
Hair/Body,North America,Body,Brand B,Soap,4558.589473267044,624.7266653255482
Hair/Body,North America,Body,Brand C,Lotion,11901.96631668813,1941.120060486358
Hair/Body,North America,Body,Brand C,Cream,2570.941510186034,491.06474735224674
Hair/Body,North America,Body,Brand D,Soap,2918.1470906612312,850.4250402644276
Hair/Body,North America,Body,Brand D,Body Wash,1956.436288794703,351.81374097092043
Hair/Body,North America,Body,Brand E,Deodorant,7454.016534823626,1334.8775511968727
Hair/Body,North America,Body,Brand E,Body Wash,5908.924888129582,858.960552450621
Hair/Body,North America,Fragrance,Brand A,Cream,9526.418198918698,214.938613403275
Hair/Body,North America,Fragrance,Brand A,Lotion,9323.801250979484,389.0258810926145
Hair/Body,North America,Fragrance,Brand B,Conditioner,5568.144502703943,208.24975529591697
Hair/Body,North America,Fragrance,Brand B,Shampoo,3566.943644857096,578.5148115015622
Hair/Body,North America,Fragrance,Brand C,Shampoo,1952.7521502498118,306.1687559352058
Hair/Body,North America,Fragrance,Brand C,Cream,1844.1947705556674,107.39904000017934
Hair/Body,North America,Fragrance,Brand D,Shampoo,2274.590394917291,307.78128618109605
Hair/Body,North America,Fragrance,Brand D,Perfume,11440.983500864002,1079.4018676717228
Hair/Body,North America,Fragrance,Brand E,Perfume,6930.046713370657,209.296577372955
Hair/Body,North America,Fragrance,Brand E,Conditioner,5196.611509151456,688.9302217842693
Hair/Body,North America,Skincare,Brand A,Perfume,8481.120471605673,1517.6210895824806
Hair/Body,North America,Skincare,Brand A,Shampoo,2940.5573099846615,169.060856365895
Hair/Body,North America,Skincare,Brand B,Conditioner,2432.6382813231053,100.76438467596253
Hair/Body,North America,Skincare,Brand B,Cream,9054.212499275658,1199.7781173697592
Hair/Body,North America,Skincare,Brand C,Body Wash,1391.7044440754723,43.72232277871165
Hair/Body,North America,Skincare,Brand C,Cream,4715.1666289451005,923.918678167041
Hair/Body,North America,Skincare,Brand D,Conditioner,11047.763991952152,608.6577441434504
Hair/Body,North America,Skincare,Brand D,Lotion,10324.140574804189,2147.7882067156984
Hair/Body,North America,Skincare,Brand E,Soap,9426.885004286012,1848.7390206522564
Hair/Body,North America,Skincare,Brand E,Body Wash,6476.468291471234,1528.9439505801965
Hair/Body,Europe,Hair,Brand A,Perfume,5272.899233888417,218.0077546144675
Hair/Body,Europe,Hair,Brand A,Cream,6112.617169005372,815.5283440929599
Hair/Body,Europe,Hair,Brand B,Deodorant,8013.217529199271,1428.5711804673122
Hair/Body,Europe,Hair,Brand B,Cream,1519.414346893817,190.66052864890946
Hair/Body,Europe,Hair,Brand C,Soap,5871.909926217082,1650.9983179923513
Hair/Body,Europe,Hair,Brand C,Conditioner,1629.2581982877105,149.72184081272812
Hair/Body,Europe,Hair,Brand D,Cream,9810.392890359979,858.213644444598
Hair/Body,Europe,Hair,Brand D,Conditioner,12354.412658819172,1805.1831457732872
Hair/Body,Europe,Hair,Brand E,Deodorant,5342.462774821683,1051.9436942021457
Hair/Body,Europe,Hair,Brand E,Cream,6302.213458589418,444.24649776145134
Hair/Body,Europe,Body,Brand A,Soap,3924.3587026793894,319.18510347880965
Hair/Body,Europe,Body,Brand A,Deodorant,8482.275773809364,1041.5806888136324
Hair/Body,Europe,Body,Brand B,Cream,1800.95826891857,401.24326537661915
Hair/Body,Europe,Body,Brand B,Deodorant,6833.408840531225,400.652110432699
Hair/Body,Europe,Body,Brand C,Conditioner,6373.81398887724,1147.1891284122191
Hair/Body,Europe,Body,Brand C,Deodorant,10796.611107907624,1757.9985686964199
Hair/Body,Europe,Body,Brand D,Body Wash,11818.707267130963,2468.0804413415144
Hair/Body,Europe,Body,Brand D,Perfume,7039.590669547006,1205.3178157728144
Hair/Body,Europe,Body,Brand E,Deodorant,4516.042515745988,359.0089534835704
Hair/Body,Europe,Body,Brand E,Perfume,9820.381834333328,1192.27415100614
Hair/Body,Europe,Fragrance,Brand A,Perfume,9768.42671522376,691.0936786503981
Hair/Body,Europe,Fragrance,Brand A,Lotion,10472.822534073302,2082.791682970776
Hair/Body,Europe,Fragrance,Brand B,Lotion,3358.2960727712994,676.0400949171745
Hair/Body,Europe,Fragrance,Brand B,Deodorant,8460.13659864725,903.2099713473857
Hair/Body,Europe,Fragrance,Brand C,Deodorant,5840.303147713351,876.8246898253122
Hair/Body,Europe,Fragrance,Brand C,Body Wash,8535.988068624036,782.0432951283544
Hair/Body,Europe,Fragrance,Brand D,Deodorant,10758.62537633657,1036.69398406013
Hair/Body,Europe,Fragrance,Brand D,Perfume,9595.964036081365,1790.6593839877428
Hair/Body,Europe,Fragrance,Brand E,Shampoo,9973.372722474858,1237.7719576318534
Hair/Body,Europe,Fragrance,Brand E,Conditioner,9780.027160919333,460.3333410621676
Hair/Body,Europe,Skincare,Brand A,Shampoo,2030.5380840228395,121.56176549605401
Hair/Body,Europe,Skincare,Brand A,Lotion,8746.07923840793,293.94126803039717
Hair/Body,Europe,Skincare,Brand B,Conditioner,6768.847312023017,1084.794774463302
Hair/Body,Europe,Skincare,Brand B,Body Wash,10894.105186782335,1571.9461035117758
Hair/Body,Europe,Skincare,Brand C,Cream,11089.553638464458,1762.868293206573
Hair/Body,Europe,Skincare,Brand C,Body Wash,6660.16095160215,363.70655604607725
Hair/Body,Europe,Skincare,Brand D,Cream,6854.296968204691,613.217229856329
Hair/Body,Europe,Skincare,Brand D,Soap,11474.310394562606,3040.650725611701
Hair/Body,Europe,Skincare,Brand E,Deodorant,5531.146692986698,494.1311612280548
Hair/Body,Europe,Skincare,Brand E,Lotion,4839.897919820942,727.2461445328573
Hair/Body,Asia,Hair,Brand A,Conditioner,5514.6024990044,861.1357670811924
Hair/Body,Asia,Hair,Brand A,Soap,2841.168337023625,783.8765588623061
Hair/Body,Asia,Hair,Brand B,Soap,2776.8858643267276,282.55671599763957
Hair/Body,Asia,Hair,Brand B,Cream,11444.556194237599,2585.420625357931
Hair/Body,Asia,Hair,Brand C,Cream,11026.202520578498,1487.1524538469164
Hair/Body,Asia,Hair,Brand C,Soap,9146.766949039218,885.5298409195547
Hair/Body,Asia,Hair,Brand D,Shampoo,4422.718256412774,174.49784071437722
Hair/Body,Asia,Hair,Brand D,Body Wash,8105.724295226459,465.4130269662207
Hair/Body,Asia,Hair,Brand E,Lotion,3038.005241592584,413.9679146208094
Hair/Body,Asia,Hair,Brand E,Deodorant,11730.91128425577,1020.8287674555448
Hair/Body,Asia,Body,Brand A,Soap,1266.868977507346,206.07768977788012
Hair/Body,Asia,Body,Brand A,Shampoo,1325.2691081117937,240.82274082921998
Hair/Body,Asia,Body,Brand B,Body Wash,6380.9176990563465,383.6435966766232
Hair/Body,Asia,Body,Brand B,Conditioner,4773.201486669026,517.0977353518158
Hair/Body,Asia,Body,Brand C,Cream,10268.45477657294,1885.2152584155301
Hair/Body,Asia,Body,Brand C,Soap,9386.527848896927,1771.9962985354737
Hair/Body,Asia,Body,Brand D,Shampoo,2271.511834120112,239.00826418694854
Hair/Body,Asia,Body,Brand D,Deodorant,8737.231823013806,1518.634041325425
Hair/Body,Asia,Body,Brand E,Lotion,10517.908456627087,1108.8430280216662
Hair/Body,Asia,Body,Brand E,Conditioner,8453.321940254504,1463.9096819356967
