Portfolio,Geography,Category,Brand,Segment,Sales,Margin,Min_Trend,Max_Trend,Min_Contribution,Max_Contribution,Potential_Max_Sales,Potential_Max_Margin,Adjusted_Sales,Potential_Margin,Additional_Sales
Hair/Body,South America,Hair,Brand E,Deodorant,1817,28,-0.0592771921937913,0.2758310613161862,0.0670596259206511,0.2834944626675153,2318.18503841151,184.01393411193646,28105.313910363646,2230.956242233708,25787.128871952136
Hair/Body,South America,Hair,Brand E,Shampoo,2361,36,-0.1058304390907565,0.1703265978856611,0.0592947390014938,0.3983732040451267,2763.141097608046,396.2740940218388,18686.778954201283,2679.9523218965546,15923.637856593237
Hair/Body,South America,Body,Brand A,Deodorant,4804,51,-0.0040804584654405,0.2379716345008332,0.0708038874115579,0.2189774887048048,5947.215732142003,664.176246563183,28194.91030816244,3148.765833304699,22247.69457602044
Hair/Body,South America,Body,Brand A,Perfume,5308,54,-0.0242781177300238,0.1584586665589185,0.0835604632960296,0.4574553411052351,6149.098602094739,1518.986519195926,20963.217200393225,5178.457264537268,14814.118598298484
Hair/Body,South America,Body,Brand B,Deodorant,6443,41,-0.0909606763384502,0.2066328174934641,0.093777855919538,0.3431218689408469,7774.3352431103895,1093.6932197393792,27092.199839115703,3811.3297594316796,19317.864596005315
Hair/Body,South America,Body,Brand B,Soap,3885,33,-0.0200370347793535,0.2925965958533908,0.0506629657321561,0.2520989615794946,5021.737774890423,417.7717098635511,32376.257199795815,2693.466870566723,27354.519424905393
Hair/Body,South America,Body,Brand C,Perfume,1958,33,-0.033234921918372,0.1435322634646943,0.0558321604272946,0.2941838555753452,2239.0361718638715,217.36713695781975,15657.702501847143,1520.06028617689,13418.666329983273
Hair/Body,South America,Body,Brand C,Conditioner,2235,46,-0.1477070469976984,0.2489127105314245,0.0542721928046496,0.2993013839848439,2791.319908037734,384.3051193452648,26061.883106077752,3588.1645341341355,23270.563198040018
Hair/Body,South America,Body,Brand D,Soap,6123,50,-0.0533681322583289,0.2003551688378008,0.0771394299482053,0.2447586589256776,7349.7746987938535,899.4604993413299,26080.749137744453,3191.7445913656775,18730.974438950598
Hair/Body,South America,Body,Brand D,Lotion,9700,17,-0.0854759509930436,0.2793387085244516,0.0833910673741004,0.2256366206538412,12409.58547268718,476.0096780612632,38524.64025031967,1477.7368384578042,26115.05477763249
Hair/Body,South America,Body,Brand E,Deodorant,5001,56,-0.0143981025365113,0.1946221029402499,0.0893596852414193,0.2769054374074367,5974.30513680419,926.4178431828659,24169.30183479228,3747.862213981491,18194.996697988092
Hair/Body,South America,Body,Brand E,Conditioner,1417,24,-0.0312510273082189,0.1407840938853772,0.0998564049050486,0.4100700684391822,1616.4910610355796,159.0899040072447,14778.234175896996,1454.426759980882,13161.743114861416
Hair/Body,South America,Fragrance,Brand A,Deodorant,9218,45,-0.0395831770742906,0.2649241264114995,0.0796956399584615,0.3573935171291463,11660.070597261201,1875.2551383281968,36427.5226618115,5858.532199982922,24767.4520645503
Hair/Body,South America,Fragrance,Brand A,Lotion,9591,14,-0.1196781327575866,0.2521695206325965,0.0612295771188917,0.4927288953783445,12009.557872387233,828.4438658221128,35584.59650328696,2454.6982498568163,23575.038630899722
Hair/Body,South America,Fragrance,Brand B,Deodorant,3396,21,-0.0724901151836956,0.1358973385167524,0.0643583910762812,0.2574107095855302,3857.507361602891,208.52237850813736,16562.393334070253,895.3008583171126,12704.885972467362
Hair/Body,South America,Fragrance,Brand B,Lotion,8416,30,-0.0575834879055552,0.2906023050213282,0.0937342463029017,0.482988849750768,10861.708999059498,1573.8253007349936,38029.78446638754,5510.388556707042,27168.07546732804
Hair/Body,South America,Fragrance,Brand C,Cream,1921,25,-0.1229149506513294,0.115090860670743,0.0504865717021508,0.454613099001919,2142.0895433484975,243.45549141031648,12901.801817733234,1466.3320267670742,10759.712274384738
Hair/Body,South America,Fragrance,Brand C,Conditioner,1052,33,-0.0470282287396687,0.213234985403768,0.0569506206216485,0.4942580460659271,1276.323204644764,208.17489438118676,21211.416889806627,3459.6914438610575,19935.093685161864
Hair/Body,South America,Fragrance,Brand D,Cream,9800,51,-0.0071460222887927,0.2217916785287041,0.0998429314054295,0.3488107177120034,11973.558449581302,2130.017813346189,32708.60753961158,5818.647564338602,20735.04909003028
Hair/Body,South America,Fragrance,Brand D,Soap,2411,19,-0.1163542352649313,0.1738495403512507,0.0958575521080261,0.3776809209844308,2830.1512417868657,203.08988422942585,19083.144940086757,1369.394553687756,16252.99369829989
Hair/Body,South America,Fragrance,Brand E,Conditioner,5108,22,-0.097215389859232,0.2803792862283524,0.0578419383041334,0.4842551967356917,6540.177394054424,696.7652759417127,32752.514585145822,3489.3265866840484,26212.337191091396
Hair/Body,South America,Fragrance,Brand E,Shampoo,3625,45,-0.0911041632655363,0.2208686706953798,0.0926542852539367,0.4874924427302893,4425.648931270752,970.8616836773429,25074.407079903132,5500.612780828037,20648.75814863238
Hair/Body,South America,Skincare,Brand A,Body Wash,7183,46,-0.0773383974517737,0.1045943298320159,0.077296169425985,0.332148398545441,7934.301071183371,1212.2680814106295,17712.70474255911,2706.2933965086536,9778.40367137574
Hair/Body,South America,Skincare,Brand A,Soap,6275,19,-0.1492445021755848,0.1366362923339652,0.0630867533312147,0.4275506893443807,7132.392734395632,579.3972917504839,19906.362649853174,1617.0860239239519,12773.969915457541
Hair/Body,South America,Skincare,Brand B,Lotion,7719,17,-0.1363555067166962,0.197850599424682,0.0728814926896814,0.246053472113613,9246.20877695912,386.7605014878863,27743.033900322633,1160.4658690838094,18496.825123363513
Hair/Body,South America,Skincare,Brand B,Cream,3092,18,-0.0771268060185843,0.2836451685263504,0.0659048073076934,0.4483122768350353,3969.0308610834754,320.2857471889536,30486.69163428792,2460.160465152343,26517.660773204443
Hair/Body,South America,Skincare,Brand C,Body Wash,1960,51,-0.069870881477925,0.1756810267817626,0.05719813207109,0.4702889640608223,2304.3348124922545,552.6886482262986,18728.552072001967,4491.993989673496,16424.21725950971
Hair/Body,South America,Skincare,Brand C,Shampoo,5445,52,-0.1333112768624809,0.2780249986526559,0.0973852497254598,0.3758532185376337,6958.846117663712,1360.062449528652,32951.08366940909,6440.08084275414,25992.23755174538
Hair/Body,South America,Skincare,Brand D,Perfume,1525,59,-0.1166593552258001,0.280849370648866,0.0515876700690339,0.4697749027057816,1953.2952902395207,541.3893719074799,28209.580133472184,7818.770129917978,26256.284843232665
Hair/Body,South America,Skincare,Brand D,Deodorant,4674,50,-0.100292838562279,0.2075620332011137,0.0739279399857321,0.3698383412025025,5644.144943182006,1043.7106016464627,25048.880847620327,4632.018270831518,19404.735904438323
Hair/Body,South America,Skincare,Brand E,Conditioner,7890,19,-0.0955171080540371,0.2595471917648099,0.096814449989384,0.4646539336994756,9937.82734302435,877.3536077988698,34202.59596790464,3019.550444251936,24264.768624880293
Hair/Body,South America,Skincare,Brand E,Body Wash,5168,49,-0.1087315315136155,0.231466664885123,0.0787494697393368,0.2984272874806953,6364.219724126315,930.635846309056,28003.77216782843,4094.9739859634897,21639.552443702116
Hair/Body,Africa,Hair,Brand A,Conditioner,7120,23,-0.0648988461193264,0.2602924503425642,0.0921793041492149,0.2083418455671378,8973.282246439057,429.98734232412755,33307.72423912563,1596.0603301127667,24334.44199268657
Hair/Body,Africa,Hair,Brand A,Shampoo,6425,20,-0.1014798518671769,0.1610627827489202,0.0775596495925077,0.4217961046704346,7459.828379161812,629.3053103680829,22517.40280679539,1899.5505582402816,15057.574427633577
Hair/Body,Africa,Hair,Brand B,Perfume,5825,21,-0.0458047027676356,0.2514867922421927,0.0668247437884315,0.2553381170771733,7289.910564810772,390.89232782875285,30801.12170324509,1651.5870881100063,23511.21113843432
Hair/Body,Africa,Hair,Brand B,Soap,9941,16,-0.1192876297363345,0.2475271947754168,0.063140868479645,0.4359199510649651,12401.667843262418,864.9815102974247,35542.7007658367,2479.0035805696375,23141.032922574283
Hair/Body,Africa,Hair,Brand C,Shampoo,5204,52,-0.1239124080669776,0.1131854194467218,0.0795628236484819,0.3925173951528392,5793.016922800741,1182.4071545593129,16374.591687336866,3342.202279418496,10581.574764536126
Hair/Body,Africa,Hair,Brand C,Soap,9773,26,-0.1452141752301028,0.1364273118242452,0.0956667793711332,0.350884933282924,11106.304118458347,1013.2290427025316,23860.736686272146,2176.816980063445,12754.432567813801
Hair/Body,Africa,Hair,Brand D,Cream,6126,42,-0.1305098672216322,0.285437313489327,0.0754859873916014,0.2192967945407012,7874.588982435616,725.286291312934,34559.79532827056,3183.1179808984216,26685.206345834937
Hair/Body,Africa,Hair,Brand D,Shampoo,6871,31,-0.1389189357591877,0.1197971464249646,0.0677359904966749,0.246960699659726,7694.126193085931,589.0455042535649,18893.82371305266,1446.4698962611324,11199.697519966732
Hair/Body,Africa,Hair,Brand E,Deodorant,6236,34,-0.0476872187489234,0.2463789196114026,0.0770927623836032,0.2514417376014531,7772.418942696707,664.4655782681571,30806.100940057557,2633.619446691903,23033.68199736085
Hair/Body,Africa,Hair,Brand E,Conditioner,2571,49,-0.0106628660190358,0.2562596678318546,0.0745431152763098,0.2239532444184187,3229.8436059956985,354.4336377181425,27187.26539718649,2983.4513833566166,23957.42179119079
Hair/Body,Africa,Body,Brand A,Conditioner,5146,34,-0.1373408050271405,0.2967684768030039,0.0692112398536192,0.3053866346485487,6673.170581628258,692.8850161621117,34417.714361197584,3573.641386760793,27744.54377956933
Hair/Body,Africa,Body,Brand A,Perfume,6234,47,-0.0174663729514728,0.1547348419889199,0.0753526254860294,0.4555906045380472,7198.617004958926,1541.4224683697387,21664.599524510937,4638.988357389914,14465.982519552012
Hair/Body,Africa,Body,Brand B,Deodorant,4003,26,-0.0909195734767178,0.1494262806760391,0.0616138458838819,0.3823244654561742,4601.153401546185,457.3747138292807,18570.844625815116,1846.022943604952,13969.691224268932
Hair/Body,Africa,Body,Brand B,Shampoo,3512,29,-0.0832803731190967,0.2822169839389704,0.0924583398995966,0.2093505253243053,4503.146047593664,273.3934372959827,30887.28748533252,1875.2182596601888,26384.141437738857
Hair/Body,Africa,Body,Brand C,Shampoo,7097,37,-0.0993320474531481,0.1049985626724555,0.053476334574458,0.3503640356193429,7842.174799286417,1016.6179239628107,17658.369734274565,2289.137342546793,9816.19493498815
Hair/Body,Africa,Body,Brand C,Deodorant,7222,42,-0.0267085339493909,0.1728018059630988,0.061285550266711,0.347184962409343,8469.974642665498,1235.072087727202,24625.016857322007,3590.7629318142867,16155.042214656509
Hair/Body,Africa,Body,Brand D,Perfume,5746,54,-0.0851037654630182,0.2889858463196136,0.0788782690453118,0.2769850847243028,7406.512672952499,1107.80651172386,34423.46727427509,5148.7849797134495,27016.954601322595
Hair/Body,Africa,Body,Brand D,Lotion,9873,45,-0.0478308595789657,0.1291884966885484,0.0985469679774309,0.3334651844572979,11148.478027806039,1672.933176882213,23226.16208914735,3485.3023913816796,12077.68406134131
Hair/Body,Africa,Body,Brand E,Perfume,4179,16,-0.0110135023344471,0.2645809076780981,0.0519085615886192,0.3776848357217564,5284.683613186772,319.35117796606465,30020.048552859775,1814.0987369673592,24735.364939673003
Hair/Body,Africa,Body,Brand E,Shampoo,7297,56,-0.1128251686192044,0.1966963444643462,0.0935385671802285,0.2588881526364303,8732.293225556334,1265.9848664085807,27121.208379421703,3931.9613393850486,18388.91515386537
Hair/Body,Africa,Fragrance,Brand A,Perfume,9771,57,-0.0309851371204483,0.2563690115054226,0.0624812378918488,0.3062497758462281,12275.981611419485,2142.924471570092,36243.62581696845,6326.773300911656,23967.644205548968
Hair/Body,Africa,Fragrance,Brand A,Lotion,2451,12,-0.0151091267786931,0.2629193140605216,0.0807429742858276,0.3479646906847882,3095.4152387623385,129.25142473163004,27675.439701025723,1155.6090978159507,24580.024462263384
Hair/Body,Africa,Fragrance,Brand B,Perfume,1968,53,-0.1441618670576374,0.2384061837751593,0.0506235222802089,0.3473596988990504,2437.1833696695135,448.6870191685929,24725.503457859577,4551.981021212252,22288.320088190063
Hair/Body,Africa,Fragrance,Brand B,Lotion,9856,23,-0.1287811940208413,0.1658598378116605,0.0808311412349951,0.302672261603621,11490.714561471726,799.9217296653308,26996.76015300709,1879.3692038406698,15506.045591535363
Hair/Body,Africa,Fragrance,Brand C,Deodorant,2718,13,-0.0697239381388692,0.2415854846414829,0.0707378791041,0.2411996074167636,3374.6293472555503,105.81470558556664,25960.178619031347,814.0060358793248,22585.549271775795
Hair/Body,Africa,Fragrance,Brand C,Cream,9706,28,-0.1052365077049542,0.1022467782134,0.059101454682814,0.2690867792341265,10698.40722933926,806.0639843978391,20257.34099825389,1526.2751406189182,9558.93376891463
Hair/Body,Africa,Fragrance,Brand D,Perfume,3037,18,-0.060362920124189,0.2522936386912228,0.0804434577342966,0.3564334234882621,3803.215780705244,244.00677977664364,27389.858066240016,1757.2789582933535,23586.642285534774
Hair/Body,Africa,Fragrance,Brand D,Conditioner,3269,27,-0.1454506036252031,0.1183216560779396,0.0996974049292479,0.4319613718185222,3655.7934937187847,426.37362461063844,14717.549117125727,1716.5014307388294,11061.755623406942
Hair/Body,Africa,Fragrance,Brand E,Perfume,9665,53,-0.006680386062556,0.2042483442959364,0.0659929308626794,0.2742063587631591,11639.060247620226,1691.4972948602367,30734.003185191006,4466.553324922076,19094.94293757078
Hair/Body,Africa,Fragrance,Brand E,Shampoo,4309,31,-0.1322309160928376,0.1136972737525077,0.0948369778246156,0.3457324363460755,4798.921552599556,514.33428046632,15428.348987839196,1653.5650121525775,10629.42743523964
Hair/Body,Africa,Skincare,Brand A,Cream,9693,25,-0.0856650477044967,0.2954772480279151,0.0517786357545322,0.3585616904130976,12557.06096513458,1125.6202515697446,40180.88925070732,3601.83189300877,27623.828285572738
Hair/Body,Africa,Skincare,Brand A,Perfume,1207,38,-0.0304966091286229,0.1095553672696423,0.0715549060814278,0.4472571667282885,1339.2333282944583,227.6130475204086,11581.438687312633,1968.3549524914383,10242.205359018175
Hair/Body,Africa,Skincare,Brand B,Perfume,2520,29,-0.0052878052733205,0.1630408764903013,0.0947175913917811,0.3445289076506721,2930.8630087555593,292.83243895529137,18173.367146576216,1815.7625960899093,15242.504137820657
Hair/Body,Africa,Skincare,Brand B,Body Wash,1981,13,-0.1326712408196824,0.2861101280616243,0.0940627651862369,0.2069041865586323,2547.7841636900775,68.5291372889839,29295.89117053095,787.9875291793603,26748.107006840874
Hair/Body,Africa,Skincare,Brand C,Perfume,6386,36,-0.1235665833052544,0.1064522558278209,0.0754095449962661,0.4267754463173029,7065.804105716465,1085.5842122907993,17017.90314287066,2614.6163553059723,9952.099037154192
Hair/Body,Africa,Skincare,Brand C,Lotion,1011,43,-0.1438716418851645,0.1353408172670501,0.0538150862954928,0.3576872525506624,1147.8295662569876,176.5425216988786,13800.687006775941,2122.621822069084,12652.857440518954
Hair/Body,Africa,Skincare,Brand D,Shampoo,1556,41,-0.0544324561945182,0.2392246495624777,0.0814116469228771,0.2833702683806124,1928.2335547192154,224.0256645595274,24293.071068590605,2822.412968083282,22364.83751387139
Hair/Body,Africa,Skincare,Brand D,Cream,1049,57,-0.148611711688754,0.1754329651253159,0.0714726792195837,0.2811684814226081,1233.0291804164565,197.6126970582511,17634.055440796274,2826.1401360781374,16401.02626037982
Hair/Body,Africa,Skincare,Brand E,Shampoo,3361,11,-0.1060976704240306,0.1952499906808278,0.0676956570275655,0.4695780271558351,4017.2352186782623,207.5045927468666,22270.93241981542,1150.373455947964,18253.697201137158
Hair/Body,Africa,Skincare,Brand E,Deodorant,6679,14,-0.0899030718482203,0.1916746288111642,0.0773544207494327,0.3447415575908203,7959.194845829766,384.14113196482555,25878.63557542621,1249.0017591236706,17919.440729596445
CC/Fragrances,North America,Hair,Brand A,Body Wash,6805,46,-0.1152979452458503,0.1808819186992032,0.0832719749366705,0.2157048192635345,8035.901456748078,797.3560288198122,24946.34412352038,2475.2814592069535,16910.442666772302
CC/Fragrances,North America,Hair,Brand A,Cream,6750,29,-0.0971016597829195,0.2208060439659164,0.0550952540396366,0.3938905346552168,8240.440796769935,941.2911730579673,28883.344044450278,3299.2939902067365,20642.903247680344
CC/Fragrances,North America,Hair,Brand B,Lotion,9236,28,-0.0684102261070776,0.2711802415322769,0.0616897124494304,0.4571220687642174,11740.62071079211,1502.7311118101256,37092.949786972094,4747.681664092618,25352.329076179984
CC/Fragrances,North America,Hair,Brand B,Body Wash,4262,10,-0.0181280779326946,0.1580084094335392,0.0604699606762928,0.2173572521163579,4935.431841005744,107.2751902968586,19707.456418194834,428.355857326171,14772.02457718909
CC/Fragrances,North America,Hair,Brand C,Cream,8840,49,-0.0020998591857891,0.1399811723109887,0.0841719805627155,0.2558613925912353,10077.43356322914,1263.4288307643965,23164.112463008947,2904.1330157334746,13086.678899779805
CC/Fragrances,North America,Hair,Brand C,Body Wash,7863,16,-0.1159625542612639,0.2749888825224432,0.093683269847585,0.2646785475841349,10025.23758327397,424.554451636294,35733.63212783076,1513.268136240004,25708.394544556784
CC/Fragrances,North America,Hair,Brand D,Conditioner,5543,47,-0.0336026498564049,0.1336187470677259,0.0838176655521999,0.3889286550664332,6283.648714996405,1148.6287905077324,18775.511791992183,3432.0972382384343,12491.863076995776
CC/Fragrances,North America,Hair,Brand D,Body Wash,7327,17,-0.0485859559187259,0.252613416135577,0.0564603350399309,0.4101945553819168,9177.898500025372,640.0030790749057,32794.43641126871,2286.856874662555,23616.537911243337
CC/Fragrances,North America,Hair,Brand E,Body Wash,4962,48,-0.1326753818370231,0.2900782870273495,0.0922375305972014,0.4837390097758182,6401.368460229708,1486.363987277603,33520.45408762649,7783.272608440422,27119.085627396777
CC/Fragrances,North America,Hair,Brand E,Conditioner,4530,12,-0.1010533777760216,0.2148564111690954,0.0827220561368338,0.4613732205575687,5503.299542596002,304.6890040392614,25589.978458831145,1416.783693065968,20086.67891623514
CC/Fragrances,North America,Body,Brand A,Body Wash,4363,13,-0.0169483610713656,0.2008034170224487,0.0738063118756316,0.3790669760109288,5239.105308468944,258.1763348169365,24011.98595496911,1183.2796175157148,18772.880646500165
CC/Fragrances,North America,Body,Brand A,Lotion,8476,30,-0.03974178071614,0.2763339810209209,0.0802295833049815,0.3188395826739012,10818.206823133325,1034.781764630334,36652.35308020646,3505.866288032852,25834.14625707314
CC/Fragrances,North America,Body,Brand B,Conditioner,9666,31,-0.1403897709772745,0.1518059460114312,0.0771418948320916,0.3077304131134492,11133.356274146494,1062.0824209305167,25325.51967534524,2415.9641159221005,14192.163401198744
CC/Fragrances,North America,Body,Brand B,Soap,6813,42,-0.0433674824693176,0.1536499565664065,0.0922396896331252,0.4581018036344988,7859.817154086927,1512.25049410033,22224.374982495883,4276.031030934934,14364.557828408957
CC/Fragrances,North America,Body,Brand C,Body Wash,8001,52,-0.149774832324414,0.1248769103079471,0.0505564796727483,0.2096334931399575,9000.140159373885,981.1000265865559,20674.738965890796,2253.7412295717695,11674.598806516911
CC/Fragrances,North America,Body,Brand C,Cream,5008,14,-0.0331774661791858,0.2918769348765168,0.0509880905987408,0.2390773395514169,6469.719689861597,216.54687195337402,33756.95883724417,1129.8733474217042,27287.239147382577
CC/Fragrances,North America,Body,Brand D,Perfume,7600,52,-0.1435983885352501,0.1858543314544678,0.0987966486776755,0.2081287729785706,9012.492919053955,975.394728214793,26387.800738839476,2855.8715064763933,17375.30781978552
CC/Fragrances,North America,Body,Brand D,Conditioner,3388,51,-0.1268316983914455,0.2064409684371933,0.0885010764500445,0.3988263389768824,4087.4220010652107,831.3874917945844,23387.350849318223,4757.020673976749,19299.928848253014
CC/Fragrances,North America,Body,Brand E,Soap,5162,33,-0.0457260866037615,0.1550850657726555,0.0726196637724,0.3078319634238896,5962.549109518447,605.7028558001613,20461.273648051632,2078.5492336069647,14498.724538533186
CC/Fragrances,North America,Body,Brand E,Shampoo,1415,11,-0.1430575494882424,0.1864983233820322,0.0641635971081759,0.2567536589442877,1678.8951275855754,47.41687136904666,19114.40901245078,539.8463897754847,17435.513884865202
CC/Fragrances,North America,Fragrance,Brand A,Conditioner,9301,48,-0.0144248844635458,0.1260275006367462,0.0555685802041875,0.2917414832387243,10473.181783422377,1466.6215621077272,22255.347957247326,3116.547947059799,11782.16617382495
CC/Fragrances,North America,Fragrance,Brand A,Deodorant,3786,14,-0.030008213173427,0.1361719420570569,0.0522999799832385,0.3183877961826236,4301.546972628017,191.7384085107499,17032.105314438908,759.1940265580378,12730.55834181089
CC/Fragrances,North America,Fragrance,Brand B,Cream,5012,47,-0.0598897974592313,0.1715027281836797,0.0514130670254649,0.3709049883309898,5871.571673656602,1023.5637548580207,21905.164599923617,3818.625365551847,16033.592926267016
CC/Fragrances,North America,Fragrance,Brand B,Shampoo,8179,12,-0.0200304095277166,0.1756306076714779,0.0565008365700105,0.3666751838520682,9615.482740145018,423.0910681882876,26034.98637498782,1145.5660098761698,16419.5036348428
CC/Fragrances,North America,Fragrance,Brand C,Cream,1090,13,-0.0434055700626712,0.1649001841205686,0.0575760727578616,0.4504693299277147,1269.7412006914199,74.35733082141985,16686.069871708303,977.1531528506109,15416.328671016885
CC/Fragrances,North America,Fragrance,Brand C,Conditioner,7484,58,-0.0512391720997262,0.2191690428754742,0.061248464755136,0.4452110007645928,9124.261116880049,2356.0884253885038,29614.123014244993,7647.029339483908,20489.861897364943
CC/Fragrances,North America,Fragrance,Brand D,Conditioner,2392,44,-0.0290208714956351,0.1106957467669328,0.0756771984961748,0.2388320880242303,2656.784226266503,279.19114264318995,13005.60235369169,1366.7082731038133,10348.818127425186
CC/Fragrances,North America,Fragrance,Brand D,Lotion,3751,48,-0.0132874724775847,0.299715569334578,0.088587340278296,0.2760787993029898,4875.2331005740025,646.0552803497582,32895.297173422245,4359.213190249654,28020.06407284824
CC/Fragrances,North America,Fragrance,Brand E,Perfume,1197,49,-0.0725189675754199,0.2616001456329787,0.0963117088684731,0.4667600780305698,1510.1353743226755,345.38674352623207,25966.832296596407,5938.937527793369,24456.69692227373
CC/Fragrances,North America,Fragrance,Brand E,Conditioner,9918,24,-0.0417505183941183,0.1369471417581003,0.0951147328269713,0.3601790935372329,11276.241751956839,974.7519678543631,24079.27262277486,2081.4841407136696,12803.030870818022
CC/Fragrances,North America,Skincare,Brand A,Soap,6857,59,-0.1072351691130514,0.2980490565454697,0.0894404459258513,0.2857150500738298,8900.722380732286,1500.4115010154676,36764.986088478676,6197.54280632767,27864.26370774639
CC/Fragrances,North America,Skincare,Brand A,Lotion,8698,11,-0.1231697117969723,0.2989629961333171,0.0603153191151711,0.4071266552451531,11298.380140367592,505.9858887859734,39248.08700966563,1757.6836627917503,27949.706869298036
CC/Fragrances,North America,Skincare,Brand B,Body Wash,5423,32,-0.1161245032432041,0.1191888375730797,0.0691123107037932,0.4784564886066562,6069.361066158811,929.2560588160947,17212.188490775683,2635.290645290379,11142.827424616871
CC/Fragrances,North America,Skincare,Brand B,Conditioner,2620,49,-0.132325810395519,0.2782773966432861,0.0513397014689931,0.4960445918707933,3349.0867792054096,814.0352284201003,29364.920728979152,7137.491957979084,26015.833949773743
CC/Fragrances,North America,Skincare,Brand C,Cream,1998,53,-0.0349418550681021,0.1226249070623541,0.0806637205224192,0.330727718597978,2243.0045643105836,393.1666046504243,13707.066175933436,2402.652564270127,11464.061611622852
CC/Fragrances,North America,Skincare,Brand C,Lotion,4097,29,-0.0363103188745078,0.2536481139460733,0.0539552776485948,0.3854924651288437,5136.196322837062,574.1898447440868,28849.46694306349,3225.1631175650427,23713.270620226427
CC/Fragrances,North America,Skincare,Brand D,Soap,7619,32,-0.006090754523996,0.1337021445557316,0.0941538369211183,0.4082618193995617,8637.676639370118,1128.4587456557877,21137.33645165937,2761.4615798448413,12499.65981228925
CC/Fragrances,North America,Skincare,Brand D,Cream,1837,36,-0.1057669928905976,0.1102543761077902,0.0769441544893849,0.4203696031896282,2039.5372889100104,308.6494130986384,12347.092180739832,1868.523206602811,10307.554891829821
CC/Fragrances,North America,Skincare,Brand E,Body Wash,3322,37,-0.134475622229824,0.2466535890861868,0.0693262025553208,0.2394633161725766,4141.383222944312,366.93246323985574,27200.743753787407,2410.0247116077,23059.360530843096
CC/Fragrances,North America,Skincare,Brand E,Conditioner,4013,20,-0.1218085057208274,0.1982898558204173,0.0838774235903766,0.4050098959300836,4808.737191407335,389.51722988940145,23346.627890310472,1891.1230664346062,18537.89069890314
CC/Fragrances,Europe,Hair,Brand A,Body Wash,2755,16,-0.0926386290460692,0.2138019664794489,0.0623592670784517,0.4091438116925142,3344.0244176508813,218.90990346088344,23332.124511868984,1527.3910972272668,19988.1000942181
CC/Fragrances,Europe,Hair,Brand A,Shampoo,7684,30,-0.099522049184491,0.2889018191646079,0.075847907834018,0.3264191530288397,9903.921578460846,969.8489079915715,36913.0205776459,3614.7350738073915,27009.09899918505
CC/Fragrances,Europe,Hair,Brand B,Soap,5381,44,-0.0867256094044183,0.2560062186277179,0.0886253176846021,0.4444727140606436,6758.56946243575,1321.7598733399293,30692.296578855756,6002.4308789096185,23933.727116420006
CC/Fragrances,Europe,Hair,Brand B,Body Wash,2243,12,-0.0851968847150675,0.1182773143174812,0.0890035464431344,0.3842616374537071,2508.29601601411,115.66103211986302,13565.906179203866,625.5428786357089,11057.610163189756
CC/Fragrances,Europe,Hair,Brand C,Conditioner,3240,34,-0.0424937594262568,0.2740795105475118,0.0769963489419454,0.3508288940339966,4128.0176141739385,492.3974704053901,29751.396018060415,3548.800782734419,25623.378403886476
CC/Fragrances,Europe,Hair,Brand C,Deodorant,3450,12,-0.0619063470233594,0.2760843608405605,0.0680997099091184,0.4673388973591796,4402.4910448999335,246.89463726686367,30213.300598233913,1694.3820704592092,25810.80955333398
CC/Fragrances,Europe,Hair,Brand D,Perfume,4825,21,-0.0734425225597012,0.1213967468106318,0.0912662391879399,0.245782389473621,5410.739303361299,279.27153130778487,16759.98162474378,865.0547495653365,11349.242321382482
CC/Fragrances,Europe,Hair,Brand D,Body Wash,5474,18,-0.0646099232828161,0.2523103367004622,0.0655398184206395,0.2185522400072257,6855.14678309833,269.6773833044041,30443.350146323584,1197.6232262045978,23588.203363225253
CC/Fragrances,Europe,Hair,Brand E,Body Wash,8983,56,-0.1404999538907357,0.2047913175895739,0.083517205588249,0.3663307146467575,10822.640405907143,2220.212732786069,29968.34529258636,6147.862194775813,19145.704886679217
CC/Fragrances,Europe,Hair,Brand E,Perfume,5131,18,-0.1356482485498836,0.2574944478367741,0.06958327256329,0.4292710948679855,6452.204011850488,498.55404248616014,30525.063966399062,2358.634973358855,24072.859954548574
CC/Fragrances,Europe,Body,Brand A,Soap,3630,59,-0.1095733728859713,0.1430716693173677,0.0755233167226805,0.2504185630252333,4149.350159622045,613.0538396320342,17524.956072195826,2589.2588468409726,13375.605912573781
CC/Fragrances,Europe,Body,Brand A,Cream,5117,13,-0.0571881026794893,0.2003049949007178,0.0754133479672381,0.4856689942479633,6141.960658906974,387.78478126984805,24868.244394151472,1570.1055816706125,18726.2837352445
CC/Fragrances,Europe,Body,Brand B,Cream,8661,32,-0.1375018215007791,0.166949117608188,0.0766428830549968,0.4801012439343801,10106.946307604518,1552.754398290854,25714.827415258456,3950.6306014795155,15607.88110765394
CC/Fragrances,Europe,Body,Brand B,Perfume,2745,55,-0.0001258563192982,0.2720809911062252,0.0999301816420284,0.4336448132708143,3491.8623205865883,832.8253911879899,28928.40143907988,6899.558182150123,25436.539118493292
CC/Fragrances,Europe,Body,Brand C,Conditioner,5485,49,-0.0338507660914029,0.2117890282553704,0.0697541882736968,0.3657418219497645,6646.662819980707,1191.1716591360969,26446.575633375898,4739.583190676743,19799.91281339519
CC/Fragrances,Europe,Body,Brand C,Perfume,5587,59,-0.1365757252104187,0.1035267821928031,0.0618906177750615,0.4921658851894657,6165.404132111192,1790.2969335164635,15844.004001775957,4600.748170142905,9678.599869664764
