Portfolio,Geography,Category,Brand,Segment,Year_4_Sales,Year_4_Margin
CC/Fragrances,South America,Hair,Brand E,Lotion,9996.967172877426,536.8183003055282
CC/Fragrances,South America,Hair,Brand E,Body Wash,13559.354640072712,1336.6498770346693
CC/Fragrances,South America,Body,Brand A,Conditioner,1938.9536713876855,126.82092780849366
CC/Fragrances,South America,Body,Brand A,Soap,4983.103469668907,240.3492161268357
CC/Fragrances,South America,Body,Brand B,Perfume,5889.110783049449,176.49146230717452
CC/Fragrances,South America,Body,Brand B,Soap,1999.3283187573486,173.28522462245246
CC/Fragrances,South America,Body,Brand C,Deodorant,5332.343087448115,473.2045940589015
CC/Fragrances,South America,Body,Brand C,Soap,6828.015793658378,612.8393637737464
CC/Fragrances,South America,Body,Brand D,Soap,6202.265431337351,60.41134218384083
CC/Fragrances,South America,Body,Brand D,Conditioner,4169.62244933847,82.29949441341056
CC/Fragrances,South America,Body,Brand E,Cream,2654.664627049279,118.82987107455557
CC/Fragrances,South America,Body,Brand E,Soap,3989.1754643469494,201.0610125788702
CC/Fragrances,South America,Fragrance,Brand A,Shampoo,2160.4277333657524,161.11069446249851
CC/Fragrances,South America,Fragrance,Brand A,Conditioner,3479.2332130149284,50.47483678872445
CC/Fragrances,South America,Fragrance,Brand B,Perfume,6700.062208309589,385.0675095096343
CC/Fragrances,South America,Fragrance,Brand B,Soap,7129.290419887856,426.8440821273638
CC/Fragrances,South America,Fragrance,Brand C,Conditioner,13993.944344199403,149.4119909423507
CC/Fragrances,South America,Fragrance,Brand C,Perfume,4754.052407860369,316.84213198446616
CC/Fragrances,South America,Fragrance,Brand D,Lotion,6720.068819559934,711.2550190857444
CC/Fragrances,South America,Fragrance,Brand D,Perfume,14485.877210801433,2575.6036489724665
CC/Fragrances,South America,Fragrance,Brand E,Cream,12470.782819770218,460.62854431202845
CC/Fragrances,South America,Fragrance,Brand E,Lotion,14200.668407675936,1035.1887467767435
CC/Fragrances,South America,Skincare,Brand A,Body Wash,7268.584953178507,212.41722486289171
CC/Fragrances,South America,Skincare,Brand A,Soap,10747.295443862433,441.74432827164617
CC/Fragrances,South America,Skincare,Brand B,Conditioner,19813.28657710295,1433.723928068152
CC/Fragrances,South America,Skincare,Brand B,Deodorant,12624.940071749936,1472.1872240983598
CC/Fragrances,South America,Skincare,Brand C,Shampoo,7926.154564043879,687.1203298999408
CC/Fragrances,South America,Skincare,Brand C,Lotion,2064.1981263783346,262.1973295964493
CC/Fragrances,South America,Skincare,Brand D,Cream,11219.376389184554,1136.3249493198155
CC/Fragrances,South America,Skincare,Brand D,Body Wash,4826.8846106741485,943.6002700808967
CC/Fragrances,South America,Skincare,Brand E,Conditioner,10965.300137142704,457.7855708553214
CC/Fragrances,South America,Skincare,Brand E,Lotion,3466.947237866042,389.63404557515133
CC/Fragrances,Africa,Hair,Brand A,Perfume,15684.770253896679,768.8172125353394
CC/Fragrances,Africa,Hair,Brand A,Cream,2239.381262817658,109.41658090702697
CC/Fragrances,Africa,Hair,Brand B,Shampoo,6449.9649995123345,115.22047201830517
CC/Fragrances,Africa,Hair,Brand B,Perfume,10756.693836791417,643.4647738190663
CC/Fragrances,Africa,Hair,Brand C,Cream,4942.5590021950475,543.5878564506116
CC/Fragrances,Africa,Hair,Brand C,Lotion,3642.38271240547,622.86833603326
CC/Fragrances,Africa,Hair,Brand D,Conditioner,4069.136757934834,162.47429398469785
CC/Fragrances,Africa,Hair,Brand D,Cream,4160.2170062089735,735.6468813602693
CC/Fragrances,Africa,Hair,Brand E,Soap,5122.9265245009665,223.4537101363158
CC/Fragrances,Africa,Hair,Brand E,Deodorant,10671.286831838623,139.875951513993
CC/Fragrances,Africa,Body,Brand A,Body Wash,2665.764772589567,179.8193888250384
CC/Fragrances,Africa,Body,Brand A,Shampoo,6679.328331804644,353.00377398460114
CC/Fragrances,Africa,Body,Brand B,Body Wash,2551.2175413462983,330.5250219522335
CC/Fragrances,Africa,Body,Brand B,Cream,4264.115950720497,372.02652381484023
CC/Fragrances,Africa,Body,Brand C,Deodorant,12012.198301599385,1182.9686028121205
CC/Fragrances,Africa,Body,Brand C,Soap,7537.017937140478,288.18072805143873
CC/Fragrances,Africa,Body,Brand D,Shampoo,14304.949626943817,628.5143925103654
CC/Fragrances,Africa,Body,Brand D,Deodorant,8149.199163895101,1439.3421827119823
CC/Fragrances,Africa,Body,Brand E,Shampoo,12859.430986504974,1273.0613925735256
CC/Fragrances,Africa,Body,Brand E,Lotion,8470.651644144436,947.8587590303619
CC/Fragrances,Africa,Fragrance,Brand A,Lotion,2146.296723720416,40.85522963635709
CC/Fragrances,Africa,Fragrance,Brand A,Body Wash,3426.237490721464,266.4546308795523
CC/Fragrances,Africa,Fragrance,Brand B,Lotion,4760.584925792172,513.4393539282895
CC/Fragrances,Africa,Fragrance,Brand B,Deodorant,17838.94282871732,1264.4338352828652
CC/Fragrances,Africa,Fragrance,Brand C,Shampoo,5783.288729204952,209.26986191276777
CC/Fragrances,Africa,Fragrance,Brand C,Body Wash,5748.662710666951,707.373933068757
CC/Fragrances,Africa,Fragrance,Brand D,Shampoo,5305.352523485662,569.3264056579877
CC/Fragrances,Africa,Fragrance,Brand D,Conditioner,12156.841245900388,462.0522347733484
CC/Fragrances,Africa,Fragrance,Brand E,Shampoo,12212.038198543825,622.1251449835487
CC/Fragrances,Africa,Fragrance,Brand E,Body Wash,7354.20219293662,335.4358326085774
CC/Fragrances,Africa,Skincare,Brand A,Cream,1865.0320398249876,252.07870984817384
CC/Fragrances,Africa,Skincare,Brand A,Conditioner,10857.867698720045,1417.6215600313822
CC/Fragrances,Africa,Skincare,Brand B,Body Wash,10722.7396557774,1253.2320158425198
CC/Fragrances,Africa,Skincare,Brand B,Soap,6523.97493325738,1075.847803417766
CC/Fragrances,Africa,Skincare,Brand C,Shampoo,10413.945171405172,119.76036224732597
CC/Fragrances,Africa,Skincare,Brand C,Deodorant,16679.732628439597,1545.4448745249563
CC/Fragrances,Africa,Skincare,Brand D,Cream,11977.31875386072,903.4908779441269
CC/Fragrances,Africa,Skincare,Brand D,Body Wash,13361.886739239653,195.63004984532483
CC/Fragrances,Africa,Skincare,Brand E,Conditioner,1867.3092498108422,63.946455258963795
CC/Fragrances,Africa,Skincare,Brand E,Lotion,13107.915152918815,600.5995616634849
Hair/Body,North America,Hair,Brand A,Lotion,5836.202905730738,257.2034315213051
Hair/Body,North America,Hair,Brand A,Body Wash,4780.066027339286,243.89067981467014
Hair/Body,North America,Hair,Brand B,Cream,11464.802129961996,517.8134807110234
Hair/Body,North America,Hair,Brand B,Lotion,5001.019880716644,282.4743744475679
Hair/Body,North America,Hair,Brand C,Shampoo,5772.944015740526,462.5688656857599
Hair/Body,North America,Hair,Brand C,Perfume,13358.687510915952,2026.4854894220023
Hair/Body,North America,Hair,Brand D,Cream,3819.6001186654366,109.10243948958177
Hair/Body,North America,Hair,Brand D,Deodorant,8703.674663931119,691.8229363898173
Hair/Body,North America,Hair,Brand E,Soap,10085.45914672181,707.0896685301585
Hair/Body,North America,Hair,Brand E,Conditioner,16215.976557370983,495.4687834552078
Hair/Body,North America,Body,Brand A,Body Wash,9235.934844167561,1250.1610046893074
Hair/Body,North America,Body,Brand A,Perfume,3175.5060427915278,307.5377919402711
Hair/Body,North America,Body,Brand B,Perfume,2492.888250002216,38.86633349398094
Hair/Body,North America,Body,Brand B,Soap,6518.88610618334,361.74774487302915
Hair/Body,North America,Body,Brand C,Lotion,15266.550036640618,568.1653832835078
Hair/Body,North America,Body,Brand C,Cream,2977.968409843737,172.50300695060702
Hair/Body,North America,Body,Brand D,Soap,2222.8837241749347,190.1423841600627
Hair/Body,North America,Body,Brand D,Body Wash,2696.891586000544,404.4773615585848
Hair/Body,North America,Body,Brand E,Deodorant,9763.979457803822,1442.8311205977893
Hair/Body,North America,Body,Brand E,Body Wash,7478.6688152097395,945.7488039543199
Hair/Body,North America,Fragrance,Brand A,Cream,12147.950255277196,272.029405386577
Hair/Body,North America,Fragrance,Brand A,Lotion,12216.730083940358,377.00611922305177
Hair/Body,North America,Fragrance,Brand B,Conditioner,7298.107229887244,267.4501675074175
Hair/Body,North America,Fragrance,Brand B,Shampoo,4381.94881776236,502.57092520633887
Hair/Body,North America,Fragrance,Brand C,Shampoo,2932.235250581515,187.51508858497544
Hair/Body,North America,Fragrance,Brand C,Cream,2180.815518887309,34.99571280040495
Hair/Body,North America,Fragrance,Brand D,Shampoo,3647.4198682906845,471.27656082648974
Hair/Body,North America,Fragrance,Brand D,Perfume,15182.17417048882,315.0936544505953
Hair/Body,North America,Fragrance,Brand E,Perfume,6822.613650276819,182.38848117886403
Hair/Body,North America,Fragrance,Brand E,Conditioner,6384.19715322259,381.14652747100763
Hair/Body,North America,Skincare,Brand A,Perfume,11261.187068734196,801.8994026858279
Hair/Body,North America,Skincare,Brand A,Shampoo,3497.0173304309533,143.2167585389016
Hair/Body,North America,Skincare,Brand B,Conditioner,2593.6524037752292,41.45627146228825
Hair/Body,North America,Skincare,Brand B,Cream,9533.7237316071,1180.5170390289807
Hair/Body,North America,Skincare,Brand C,Body Wash,1959.2702184232796,22.305324765485196
Hair/Body,North America,Skincare,Brand C,Cream,4302.956663529696,785.5305271578737
Hair/Body,North America,Skincare,Brand D,Conditioner,11290.21063708567,277.4190600005862
Hair/Body,North America,Skincare,Brand D,Lotion,14078.467927981945,2839.548562679828
Hair/Body,North America,Skincare,Brand E,Soap,8442.815877879268,979.2868348439652
Hair/Body,North America,Skincare,Brand E,Body Wash,7138.65998393435,1407.909783763491
Hair/Body,Europe,Hair,Brand A,Perfume,6350.240050283884,96.28942749584725
Hair/Body,Europe,Hair,Brand A,Cream,7777.69849365433,1014.6582654482671
Hair/Body,Europe,Hair,Brand B,Deodorant,6817.986659219006,509.2195175087187
Hair/Body,Europe,Hair,Brand B,Cream,2636.5235617890125,82.27724483683015
Hair/Body,Europe,Hair,Brand C,Soap,5250.729755168061,961.4467981005004
Hair/Body,Europe,Hair,Brand C,Conditioner,2186.7624517076515,46.62224030796614
Hair/Body,Europe,Hair,Brand D,Cream,11532.207069087875,336.3083101952552
Hair/Body,Europe,Hair,Brand D,Conditioner,19840.28738561871,1023.4942410734008
Hair/Body,Europe,Hair,Brand E,Deodorant,7951.034329156528,336.38918532945803
Hair/Body,Europe,Hair,Brand E,Cream,6586.355962840247,404.3331999254286
Hair/Body,Europe,Body,Brand A,Soap,3730.513116240556,124.77993422688148
Hair/Body,Europe,Body,Brand A,Deodorant,10382.970779438592,416.67750294812174
Hair/Body,Europe,Body,Brand B,Cream,1935.197110531,214.3793780132887
Hair/Body,Europe,Body,Brand B,Deodorant,8974.382136028275,327.9685919797726
Hair/Body,Europe,Body,Brand C,Conditioner,8660.70348279844,883.0983402799526
Hair/Body,Europe,Body,Brand C,Deodorant,11713.816047468987,386.3367342694011
Hair/Body,Europe,Body,Brand D,Body Wash,18674.302083641323,1031.3668266221794
Hair/Body,Europe,Body,Brand D,Perfume,9346.801134124538,1541.6580721663893
Hair/Body,Europe,Body,Brand E,Deodorant,5256.220466955623,104.56585369531388
Hair/Body,Europe,Body,Brand E,Perfume,12532.379413567138,720.4922321291331
Hair/Body,Europe,Fragrance,Brand A,Perfume,12751.21223406712,582.267268775956
Hair/Body,Europe,Fragrance,Brand A,Lotion,13251.415493647139,715.9515183658814
Hair/Body,Europe,Fragrance,Brand B,Lotion,3997.915206277844,652.154997650282
Hair/Body,Europe,Fragrance,Brand B,Deodorant,10119.277203683028,797.0883632226142
Hair/Body,Europe,Fragrance,Brand C,Deodorant,6995.279803009363,616.0486295796616
Hair/Body,Europe,Fragrance,Brand C,Body Wash,9468.890380060026,679.2147613498241
Hair/Body,Europe,Fragrance,Brand D,Deodorant,10927.024440884843,379.6367465623081
Hair/Body,Europe,Fragrance,Brand D,Perfume,11279.677887639835,789.578815617762
Hair/Body,Europe,Fragrance,Brand E,Shampoo,10304.25275490245,472.8428568403297
Hair/Body,Europe,Fragrance,Brand E,Conditioner,12293.915186957796,514.9569792859023
Hair/Body,Europe,Skincare,Brand A,Shampoo,2347.456898275775,81.85436532442507
Hair/Body,Europe,Skincare,Brand A,Lotion,8831.87171918122,259.6973371586427
Hair/Body,Europe,Skincare,Brand B,Conditioner,10219.961805696135,488.71906746233816
Hair/Body,Europe,Skincare,Brand B,Body Wash,12283.171827247683,967.8892046424779
Hair/Body,Europe,Skincare,Brand C,Cream,13150.667612449457,1235.0080358373757
Hair/Body,Europe,Skincare,Brand C,Body Wash,6412.812379996376,237.01598626709654
Hair/Body,Europe,Skincare,Brand D,Cream,10070.851968428065,520.9515705366698
Hair/Body,Europe,Skincare,Brand D,Soap,14043.866790910259,2724.203702765656
Hair/Body,Europe,Skincare,Brand E,Deodorant,5272.460755342243,200.19562255518
Hair/Body,Europe,Skincare,Brand E,Lotion,5783.529727028785,311.099561799347
Hair/Body,Asia,Hair,Brand A,Conditioner,5868.172271570024,348.65010425658255
Hair/Body,Asia,Hair,Brand A,Soap,4408.952698068775,1171.4569073672774
Hair/Body,Asia,Hair,Brand B,Soap,3633.664347770807,160.1643054923694
Hair/Body,Asia,Hair,Brand B,Cream,14045.93039766598,3087.1463875174277
Hair/Body,Asia,Hair,Brand C,Cream,13258.14853127493,930.8414106574094
Hair/Body,Asia,Hair,Brand C,Soap,12558.83540158924,399.62267377412667
Hair/Body,Asia,Hair,Brand D,Shampoo,5202.5323969272185,172.30956284334425
Hair/Body,Asia,Hair,Brand D,Body Wash,10089.760107478965,479.8365309269067
Hair/Body,Asia,Hair,Brand E,Lotion,3547.1281901028365,281.20870618018
Hair/Body,Asia,Hair,Brand E,Deodorant,11488.689830762236,358.14999666535624
Hair/Body,Asia,Body,Brand A,Soap,1425.127625538578,154.84472391995112
Hair/Body,Asia,Body,Brand A,Shampoo,1690.5058938633827,221.9353838587067
Hair/Body,Asia,Body,Brand B,Body Wash,6990.66574189901,213.87288161770402
Hair/Body,Asia,Body,Brand B,Conditioner,6952.445289656888,179.11514812101035
Hair/Body,Asia,Body,Brand C,Cream,10885.657322159925,1902.510769134901
Hair/Body,Asia,Body,Brand C,Soap,10492.25967705058,633.1776064290167
Hair/Body,Asia,Body,Brand D,Shampoo,2101.0595807884397,169.96671970922225
Hair/Body,Asia,Body,Brand D,Deodorant,12577.609546840507,2065.992921824643
Hair/Body,Asia,Body,Brand E,Lotion,12919.903805573613,872.9701561846911
Hair/Body,Asia,Body,Brand E,Conditioner,11045.979935288813,554.4454561618231
