Portfolio,Geography,Category,Brand,Segment,Year_5_Sales,Year_5_Margin
CC/Fragrances,South America,Hair,Brand E,Body Wash,15368.576362142952,1937.4955940029058
CC/Fragrances,South America,Body,Brand A,Conditioner,1908.931597396222,114.24175637524132
CC/Fragrances,South America,Body,Brand A,Soap,5725.477568847918,312.0108090669897
CC/Fragrances,South America,Body,Brand B,Perfume,5933.09371268685,543.849573554464
CC/Fragrances,South America,Body,Brand B,Soap,2116.640686130189,115.36437982133194
CC/Fragrances,South America,Body,Brand C,Deodorant,5333.716511897702,467.08926803682823
CC/Fragrances,South America,Body,Brand C,Soap,8369.10688616901,1432.6583578282014
CC/Fragrances,South America,Body,Brand D,Soap,7350.898301751685,271.36348141340557
CC/Fragrances,South America,Body,Brand D,Conditioner,4190.252837697991,276.4663038565781
CC/Fragrances,South America,Body,Brand E,Cream,2716.687207103355,173.05113343455434
CC/Fragrances,South America,Body,Brand E,Soap,4122.201866672859,451.9071927014379
CC/Fragrances,South America,Fragrance,Brand A,Shampoo,2186.320292308063,58.09329005503856
CC/Fragrances,South America,Fragrance,Brand A,Conditioner,3572.650987201876,139.81533990037494
CC/Fragrances,South America,Fragrance,Brand B,Perfume,7978.620538921683,634.451160542622
CC/Fragrances,South America,Fragrance,Brand B,Soap,7476.753873067173,925.8793458989397
CC/Fragrances,South America,Fragrance,Brand C,Conditioner,15247.550081830703,210.5478283215315
CC/Fragrances,South America,Fragrance,Brand C,Perfume,4692.557272623735,326.2830686398044
CC/Fragrances,South America,Fragrance,Brand D,Lotion,8486.770154230628,392.9902857423373
CC/Fragrances,South America,Fragrance,Brand D,Perfume,14925.00210976298,3154.969952789077
CC/Fragrances,South America,Fragrance,Brand E,Cream,12598.76430118257,460.52180148139956
CC/Fragrances,South America,Fragrance,Brand E,Lotion,16783.69512243475,577.1634355037053
CC/Fragrances,South America,Skincare,Brand A,Body Wash,7710.2609646227575,1010.5347926340668
CC/Fragrances,South America,Skincare,Brand A,Soap,10643.639893078222,486.7739038804502
CC/Fragrances,South America,Skincare,Brand B,Conditioner,18177.82656677848,567.8060327146434
CC/Fragrances,South America,Skincare,Brand B,Deodorant,12510.235452747203,1011.5890935227831
CC/Fragrances,South America,Skincare,Brand C,Shampoo,8906.04306807748,242.41090029784112
CC/Fragrances,South America,Skincare,Brand C,Lotion,2190.463762410636,128.02477409005127
CC/Fragrances,South America,Skincare,Brand D,Cream,10969.168146618069,1921.8944027315215
CC/Fragrances,South America,Skincare,Brand D,Body Wash,5566.215534720519,515.7162350215102
CC/Fragrances,South America,Skincare,Brand E,Conditioner,13453.156519032585,183.38357956627766
CC/Fragrances,South America,Skincare,Brand E,Lotion,3578.2611316596904,756.5260005108938
CC/Fragrances,Africa,Hair,Brand A,Perfume,14002.83708328146,705.1273984808444
CC/Fragrances,Africa,Hair,Brand A,Cream,2525.5751069498488,113.68675501671774
CC/Fragrances,Africa,Hair,Brand B,Shampoo,7655.554908288788,99.56067370377295
CC/Fragrances,Africa,Hair,Brand B,Perfume,12128.845671240133,745.8995909018457
CC/Fragrances,Africa,Hair,Brand C,Cream,5473.0349989454535,339.259537831616
CC/Fragrances,Africa,Hair,Brand C,Lotion,4030.655966565302,601.7583620623387
CC/Fragrances,Africa,Hair,Brand D,Conditioner,4247.548166431982,88.8564089700482
CC/Fragrances,Africa,Hair,Brand D,Cream,4238.487866792125,797.0885298966491
CC/Fragrances,Africa,Hair,Brand E,Soap,5264.920360225593,265.7156144967929
CC/Fragrances,Africa,Hair,Brand E,Deodorant,11568.502322470791,175.64469940906903
CC/Fragrances,Africa,Body,Brand A,Body Wash,2723.0473750113697,59.79787136196256
CC/Fragrances,Africa,Body,Brand A,Shampoo,7183.631688563236,205.37397802795024
CC/Fragrances,Africa,Body,Brand B,Body Wash,2861.028616868132,348.95559864626534
CC/Fragrances,Africa,Body,Brand B,Cream,3999.912122322132,246.84025924968603
CC/Fragrances,Africa,Body,Brand C,Deodorant,13493.46521160207,1349.733262663061
CC/Fragrances,Africa,Body,Brand C,Soap,7571.734233242014,836.5654648544171
CC/Fragrances,Africa,Body,Brand D,Shampoo,12651.648512251522,341.12947050827387
CC/Fragrances,Africa,Body,Brand D,Deodorant,8713.554976427677,1142.8162353093087
CC/Fragrances,Africa,Body,Brand E,Shampoo,13143.33312321499,554.4067004853804
CC/Fragrances,Africa,Body,Brand E,Lotion,8804.42340228004,623.0655023110791
CC/Fragrances,Africa,Fragrance,Brand A,Lotion,2033.0431686356812,50.880766653407065
CC/Fragrances,Africa,Fragrance,Brand A,Body Wash,3630.3213604028147,287.3820907774743
CC/Fragrances,Africa,Fragrance,Brand B,Lotion,4757.443354290677,163.96022149092866
CC/Fragrances,Africa,Fragrance,Brand B,Deodorant,22988.662889802177,1185.7959727421398
CC/Fragrances,Africa,Fragrance,Brand C,Shampoo,6027.202483290073,222.56271155735735
CC/Fragrances,Africa,Fragrance,Brand C,Body Wash,5551.780919304669,531.5683774727373
CC/Fragrances,Africa,Fragrance,Brand D,Shampoo,5590.761184014981,344.0823885732185
CC/Fragrances,Africa,Fragrance,Brand D,Conditioner,11283.664931373489,569.6778222223728
CC/Fragrances,Africa,Fragrance,Brand E,Shampoo,14745.434419805028,475.2414998272879
CC/Fragrances,Africa,Fragrance,Brand E,Body Wash,7934.974745547289,344.25456716644015
CC/Fragrances,Africa,Skincare,Brand A,Cream,1909.1653969029094,212.761195335323
CC/Fragrances,Africa,Skincare,Brand A,Conditioner,12569.665891349923,1494.7887351573415
CC/Fragrances,Africa,Skincare,Brand B,Body Wash,10176.282131633521,1374.5475162006644
CC/Fragrances,Africa,Skincare,Brand B,Soap,7076.653557616485,1223.207291853203
CC/Fragrances,Africa,Skincare,Brand C,Shampoo,10425.328239920174,174.57985294500838
CC/Fragrances,Africa,Skincare,Brand C,Deodorant,17740.072876451308,892.6930415238286
CC/Fragrances,Africa,Skincare,Brand D,Cream,11136.464426356748,308.0247918106358
CC/Fragrances,Africa,Skincare,Brand D,Body Wash,12957.206509080059,329.12864891172853
CC/Fragrances,Africa,Skincare,Brand E,Conditioner,1805.9819536634614,46.0654190838951
CC/Fragrances,Africa,Skincare,Brand E,Lotion,12592.719018098991,141.35311697280787
Hair/Body,North America,Hair,Brand A,Lotion,5853.949147516367,199.8875488655184
Hair/Body,North America,Hair,Brand A,Body Wash,5320.785479357816,658.8971187144073
Hair/Body,North America,Hair,Brand B,Cream,13208.41634802682,866.0051686566716
Hair/Body,North America,Hair,Brand B,Lotion,5739.043177241477,574.6172377084556
Hair/Body,North America,Hair,Brand C,Shampoo,6078.64541397977,484.1528456571172
Hair/Body,North America,Hair,Brand C,Perfume,16593.352289762413,1342.1947880113528
Hair/Body,North America,Hair,Brand D,Cream,4158.704382184762,83.21588683271266
Hair/Body,North America,Hair,Brand D,Deodorant,8687.823597268769,537.6959702048214
Hair/Body,North America,Hair,Brand E,Soap,10216.573841240543,837.3289646429089
Hair/Body,North America,Hair,Brand E,Conditioner,19301.20662305815,376.2833823644269
Hair/Body,North America,Body,Brand A,Body Wash,9366.349047237993,1184.0209504345985
Hair/Body,North America,Body,Brand A,Perfume,3346.639556220955,577.6754316902701
Hair/Body,North America,Body,Brand B,Perfume,2960.2602918799917,123.16118968339701
Hair/Body,North America,Body,Brand B,Soap,6453.0735231085,272.200300440818
Hair/Body,North America,Body,Brand C,Lotion,16906.2772373432,2438.4584038087937
Hair/Body,North America,Body,Brand C,Cream,3337.9857713745496,133.26287574669897
Hair/Body,North America,Body,Brand D,Soap,2174.1133333205307,346.47028189235556
Hair/Body,North America,Body,Brand D,Body Wash,2884.4998644186044,283.0674726986533
Hair/Body,North America,Body,Brand E,Deodorant,11646.05721149376,1861.4362027408697
Hair/Body,North America,Body,Brand E,Body Wash,7584.416342284702,1001.1826150912241
Hair/Body,North America,Fragrance,Brand A,Cream,14129.719606503666,248.47350828678037
Hair/Body,North America,Fragrance,Brand A,Lotion,15179.193237678632,267.41633776091777
Hair/Body,North America,Fragrance,Brand B,Conditioner,8110.749065145071,149.32685331846022
Hair/Body,North America,Fragrance,Brand B,Shampoo,4353.752555193014,696.5225241887414
Hair/Body,North America,Fragrance,Brand C,Shampoo,3376.209722853978,478.0262054392032
Hair/Body,North America,Fragrance,Brand C,Cream,2179.50309634159,118.1963328623246
Hair/Body,North America,Fragrance,Brand D,Shampoo,4219.509943366477,360.26001609172397
Hair/Body,North America,Fragrance,Brand D,Perfume,15155.027836960377,946.1665748515845
Hair/Body,North America,Fragrance,Brand E,Perfume,6874.376259661584,181.15601514275176
Hair/Body,North America,Fragrance,Brand E,Conditioner,6060.7823237663,627.9224259137285
Hair/Body,North America,Skincare,Brand A,Perfume,11367.787763847802,966.2158087324559
Hair/Body,North America,Skincare,Brand A,Shampoo,3802.7927402973505,53.34412686574455
Hair/Body,North America,Skincare,Brand B,Conditioner,2795.1984120752845,97.2025300809548
Hair/Body,North America,Skincare,Brand B,Cream,8920.81611917527,907.7283876305718
Hair/Body,North America,Skincare,Brand C,Body Wash,2408.1027649146345,41.01992465627755
Hair/Body,North America,Skincare,Brand C,Cream,4093.1710510554126,307.6627535436672
Hair/Body,North America,Skincare,Brand D,Conditioner,11045.357461536005,425.93460252716625
Hair/Body,North America,Skincare,Brand D,Lotion,17910.3421465111,2444.1318466828143
Hair/Body,North America,Skincare,Brand E,Soap,8337.427732712174,474.80253435249534
Hair/Body,North America,Skincare,Brand E,Body Wash,6939.42807507777,1226.4898440124027
Hair/Body,Europe,Hair,Brand A,Perfume,5835.914515264957,111.14530036903598
Hair/Body,Europe,Hair,Brand A,Cream,8562.658630425052,412.1252976007505
Hair/Body,Europe,Hair,Brand B,Deodorant,7299.001582951744,1052.105842992878
Hair/Body,Europe,Hair,Brand B,Cream,3129.11803538723,339.34722898668406
Hair/Body,Europe,Hair,Brand C,Soap,5238.296857412738,909.7273933513245
Hair/Body,Europe,Hair,Brand C,Conditioner,2665.489064297177,50.27008958459259
Hair/Body,Europe,Hair,Brand D,Cream,12514.467871868464,512.5966158091607
Hair/Body,Europe,Hair,Brand D,Conditioner,21370.644435956976,2346.140287208893
Hair/Body,Europe,Hair,Brand E,Deodorant,8859.259412452624,617.7675669741471
Hair/Body,Europe,Hair,Brand E,Cream,7238.614863596619,264.0812047239634
Hair/Body,Europe,Body,Brand A,Soap,3756.5528093089624,240.4391618141067
Hair/Body,Europe,Body,Brand A,Deodorant,10912.836016207895,415.9017632624538
Hair/Body,Europe,Body,Brand B,Cream,1954.7846450216937,334.281470843662
Hair/Body,Europe,Body,Brand B,Deodorant,9585.917214855184,239.87124387693706
Hair/Body,Europe,Body,Brand C,Conditioner,8787.683777711773,526.2159192491497
Hair/Body,Europe,Body,Brand C,Deodorant,12779.817344640356,2042.685810946971
Hair/Body,Europe,Body,Brand D,Body Wash,21253.896124882416,3809.0099245378915
Hair/Body,Europe,Body,Brand D,Perfume,8630.33949782273,803.9487360469024
Hair/Body,Europe,Body,Brand E,Deodorant,5491.022566102454,374.09964155812173
Hair/Body,Europe,Body,Brand E,Perfume,14985.823766316982,1356.0603806333709
Hair/Body,Europe,Fragrance,Brand A,Perfume,15833.450035097165,866.7421607814937
Hair/Body,Europe,Fragrance,Brand A,Lotion,14887.599160578278,960.3445363680935
Hair/Body,Europe,Fragrance,Brand B,Lotion,3924.9288309971785,152.26873595604948
Hair/Body,Europe,Fragrance,Brand B,Deodorant,10538.685552054343,918.9375410066945
Hair/Body,Europe,Fragrance,Brand C,Deodorant,6319.4927440472875,700.5700835432677
Hair/Body,Europe,Fragrance,Brand C,Body Wash,9196.311121558718,601.6433874219097
Hair/Body,Europe,Fragrance,Brand D,Deodorant,11666.947623355927,988.9707130786228
Hair/Body,Europe,Fragrance,Brand D,Perfume,10848.583291513803,508.1478354480742
Hair/Body,Europe,Fragrance,Brand E,Shampoo,10911.105376397853,1120.9280265323787
Hair/Body,Europe,Fragrance,Brand E,Conditioner,11213.164398268136,443.41379701116546
Hair/Body,Europe,Skincare,Brand A,Shampoo,2551.2862869040646,123.51819486856515
Hair/Body,Europe,Skincare,Brand A,Lotion,9546.784445849282,293.4125252091218
Hair/Body,Europe,Skincare,Brand B,Conditioner,10509.120145469893,929.6204987823044
Hair/Body,Europe,Skincare,Brand B,Body Wash,12795.277672557253,1257.2389616852658
Hair/Body,Europe,Skincare,Brand C,Cream,14168.265314146984,1072.965251105197
Hair/Body,Europe,Skincare,Brand C,Body Wash,6158.828444726177,204.96071398630104
Hair/Body,Europe,Skincare,Brand D,Cream,10175.681234947418,595.1359415204763
Hair/Body,Europe,Skincare,Brand D,Soap,12771.502448756852,1937.8834062443211
Hair/Body,Europe,Skincare,Brand E,Deodorant,5767.773519397787,437.78236423281714
Hair/Body,Europe,Skincare,Brand E,Lotion,6025.975794255919,740.344444329916
Hair/Body,Asia,Hair,Brand A,Conditioner,5720.514030089219,759.4248280900281
Hair/Body,Asia,Hair,Brand A,Soap,5435.48085102861,1208.834197199079
Hair/Body,Asia,Hair,Brand B,Soap,4064.791884151783,329.3487382655095
Hair/Body,Asia,Hair,Brand B,Cream,13212.112395623672,727.6841908864396
Hair/Body,Asia,Hair,Brand C,Cream,15471.888822418658,1103.9193354024524
Hair/Body,Asia,Hair,Brand C,Soap,14235.593029095324,1128.2368983756708
Hair/Body,Asia,Hair,Brand D,Shampoo,5661.5124673698065,194.58223360448798
Hair/Body,Asia,Hair,Brand D,Body Wash,10430.332591634082,495.2470526049469
Hair/Body,Asia,Hair,Brand E,Lotion,4105.44168419825,512.2133992544339
Hair/Body,Asia,Hair,Brand E,Deodorant,14005.137495002615,1074.5355060777035
Hair/Body,Asia,Body,Brand A,Soap,1503.594254757534,174.6921007347798
Hair/Body,Asia,Body,Brand A,Shampoo,1911.6454681023336,215.96775899579808
Hair/Body,Asia,Body,Brand B,Body Wash,8349.359263550785,136.92572642943554
Hair/Body,Asia,Body,Brand B,Conditioner,6459.578470599233,529.3083262588717
Hair/Body,Asia,Body,Brand C,Cream,10458.085160850476,957.1918212368813
Hair/Body,Asia,Body,Brand C,Soap,11727.503767689099,1630.24649374779
Hair/Body,Asia,Body,Brand D,Shampoo,2183.476317243963,210.80838914540772
Hair/Body,Asia,Body,Brand D,Deodorant,12502.623426504306,1314.300811733703
Hair/Body,Asia,Body,Brand E,Lotion,13180.472710836975,744.2392796316913
Hair/Body,Asia,Body,Brand E,Conditioner,13670.214768751825,2114.2431040780025
